Image Name,Blurry
D:\iNaturalist\test_3000\Matricaria_chamomilla_113370.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113385.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113387.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113388.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113389.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113391.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113393.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113397.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113398.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113399.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113405.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113409.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113410.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113414.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113418.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113420.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113422.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113425.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113426.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113428.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113429.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113431.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113435.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113441.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113443.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113444.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113449.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113453.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113455.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113462.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113465.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113466.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113470.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113471.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113472.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113474.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113478.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113482.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113485.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113489.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113490.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113493.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113495.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113499.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113506.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113507.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113512.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113515.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113519.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113520.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113524.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113530.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113533.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113537.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113552.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113556.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113559.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113561.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113564.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113566.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113568.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113573.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113574.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113581.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113583.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113588.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113589.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113595.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113596.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113597.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113605.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113609.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113616.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113624.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113625.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113626.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113630.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113632.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113633.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113636.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113639.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113643.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113644.jpg,Yes
D:\iNaturalist\test_3000\Matricaria_chamomilla_113645.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113648.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113649.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113652.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113656.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113660.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113662.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113665.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113675.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113682.png,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113685.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113686.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113691.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113695.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113698.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113700.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113702.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113706.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113707.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113708.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113709.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113712.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113714.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113716.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113721.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113722.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113724.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113725.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113727.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113729.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113730.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113732.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113736.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113737.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113738.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113742.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113743.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113745.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113748.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113750.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113755.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113756.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113759.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113760.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113762.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113766.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113768.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113770.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113771.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113778.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113779.jpeg,Yes
D:\iNaturalist\test_3000\Matricaria_chamomilla_113783.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113786.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113789.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113795.jpeg,Yes
D:\iNaturalist\test_3000\Matricaria_chamomilla_113806.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113811.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113815.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113818.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113819.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113821.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113822.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113827.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113829.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113834.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113846.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113847.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113850.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113853.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113855.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113860.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113867.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113872.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113874.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113875.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113876.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113882.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113887.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113893.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113895.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113896.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113898.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113906.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113907.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113920.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113922.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113925.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113933.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113943.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113945.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113949.jpeg,Yes
D:\iNaturalist\test_3000\Matricaria_chamomilla_113954.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113955.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113956.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113957.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113959.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113960.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113963.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113967.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113974.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113981.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113982.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113986.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113994.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_113998.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114001.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114005.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114006.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114007.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114008.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114010.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114013.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114014.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114015.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114017.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114023.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114030.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114034.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114038.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114047.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114051.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114052.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114053.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114058.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114059.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114060.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114064.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114066.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114077.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114090.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114091.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114092.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114096.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114101.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114103.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114105.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114109.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114110.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114114.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114115.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114122.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114129.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114131.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114132.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114135.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114155.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114157.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114163.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114165.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114166.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114172.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114173.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114174.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114176.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114177.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114180.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114184.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114198.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114200.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114205.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114206.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114212.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114214.png,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114219.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114227.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114237.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114238.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114239.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114241.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114245.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114249.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114250.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114251.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114255.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114256.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114260.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114263.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114266.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114267.jpg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114269.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114276.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114280.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114282.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114292.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114297.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114303.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114304.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114307.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114315.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114319.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114320.jpeg,No
D:\iNaturalist\test_3000\Matricaria_chamomilla_114323.jpeg,No
